104.6	1.01833	49.4053
104.8	1.06432	49.4376
105	0.98402	49.4692
105.2	1.01588	49.4643
105.4	0.95487	49.4464
105.6	0.97021	49.6798
105.8	1.00567	49.7085
106	0.953913	49.5235
106.2	1.06873	49.4754
106.4	1.00668	49.3958
106.6	0.886674	49.3347
106.8	0.949327	49.408
107	0.990029	49.4011
107.2	1.00629	49.7313
107.4	1.04358	49.6105
107.6	1.09786	49.3299
107.8	1.04317	49.3401
108	1.03614	49.5841
108.2	0.893903	49.7309
108.4	0.936524	49.3159
108.6	0.950075	49.1447
108.8	0.956567	49.7668
109	0.986498	50.1264
109.2	0.963564	49.9794
109.4	0.993469	49.495
109.6	1.06481	49.6088
109.8	0.915701	49.9123
110	0.904794	49.6183
110.2	0.963406	49.3335
110.4	1.02932	49.5101
110.6	0.922946	49.9472
110.8	0.910775	49.8581
111	0.989997	49.6086
111.2	0.997381	49.3858
111.4	0.95627	49.5997
111.6	1.06813	49.8694
111.8	1.04666	49.8525
112	0.938828	49.5187
112.2	0.923296	49.6063
112.4	0.992199	49.9855
112.6	0.922563	49.7677
112.8	1.02286	49.548
113	1.0931	49.5495
113.2	1.00248	49.6384
113.4	1.05979	49.5862
113.6	0.952467	49.6077
113.8	0.998069	49.5931
114	0.997689	49.7556
114.2	0.989524	49.6251
114.4	1.04004	49.7163
114.6	1.02051	49.6829
114.8	1.01986	49.9073
115	0.904545	49.864
115.2	0.980342	49.8159
115.4	0.986568	49.943
115.6	1.07181	49.8088
115.8	1.02695	49.5997
116	0.908858	49.6056
116.2	0.972349	49.8026
116.4	1.00576	49.6208
116.6	0.967557	49.4423
116.8	0.933136	49.949
117	0.877715	50.101
117.2	0.922943	49.5427
117.4	0.987908	49.0762
117.6	0.962495	49.4625
117.8	1.00654	49.9886
118	1.13236	49.7108
118.2	0.989431	49.4329
118.4	0.973035	49.9483
118.6	0.987279	50.6884
118.8	0.977758	50.36
119	0.991185	49.2498
119.2	0.940425	49.313
119.4	0.923792	50.1375
119.6	0.938222	50.3964
119.8	1.0063	49.6193
120	1.01727	49.6796
120.2	1.01666	50.2134
120.4	0.958154	50.488
